,PLAYER_ID,PLAYER_LAST_NAME,PLAYER_FIRST_NAME,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,GP,MIN_PerGame,FGM_PerGame,FGA_PerGame,FG_PCT_PerGame,FG3M_PerGame,FG3A_PerGame,FG3_PCT_PerGame,FTM_PerGame,FTA_PerGame,FT_PCT_PerGame,REB_PerGame,AST_PerGame,TOV_PerGame,STL_PerGame,BLK_PerGame,PTS_PerGame,PLUS_MINUS_PerGame,NBA_FANTASY_PTS_PerGame,OFF_RATING_PerGame,DEF_RATING_PerGame,NET_RATING_PerGame,AST_PCT_PerGame,AST_TO_PerGame,OREB_PCT_PerGame,DREB_PCT_PerGame,TS_PCT_PerGame,USG_PCT_PerGame,PIE_PerGame,PTS_Per100Possessions,PF_Per100Possessions,CONTESTED_SHOTS_Per36,DEFLECTIONS_Per36,CHARGES_DRAWN_Per36,SCREEN_ASSISTS_Per36,LOOSE_BALLS_RECOVERED_Per36,BOX_OUTS_Per36,PCT_STL_PerGame,PCT_BLK_PerGame,PCT_PLUSMINUS_PerGame,POTENTIAL_AST_PerGame,SCO,PLY,REB,DEF,HST,IMP,OVERALL
1,203500,Adams,Steven,1610612745,Houston,Rockets,HOU,12,C,6-11,265,8,22.2,2.5,4.0,0.625,0.0,0.0,0.0,1.8,2.1,0.824,8.9,1.5,1.1,0.9,0.5,6.8,5.1,22.7,116.9,106.5,10.4,0.09,1.33,0.204,0.174,0.684,0.108,0.126,14.5,4.8,9.6,2.0,0.0,3.7,1.4,4.7,0.2,0.25,-0.045,2.5,-0.030822452519810223,-0.7399179416235397,2.259336842718759,0.5376851082992045,0.630165560784012,0.8825028402584889,57.51049548825489
2,1628389,Adebayo,Bam,1610612748,Miami,Heat,MIA,13,C-F,6-9,255,8,30.4,7.0,15.5,0.452,2.0,5.9,0.34,3.9,4.5,0.861,8.1,2.9,2.0,1.0,0.3,19.9,7.8,35.7,117.7,107.5,10.2,0.136,1.44,0.033,0.215,0.569,0.26,0.134,29.3,2.4,6.2,2.5,0.1,2.4,0.6,4.7,0.174,0.2,0.014,3.8,0.48084694468644595,-0.3500603266346366,0.667744859188555,0.0011370107763713222,0.11863877660251052,0.9806919073188864,53.249891721360214
3,1630534,Agbaji,Ochai,1610612761,Toronto,Raptors,TOR,30,G,6-5,215,9,13.9,1.0,2.8,0.36,0.1,1.3,0.083,0.6,0.9,0.625,2.1,0.7,0.3,0.6,0.1,2.7,1.8,7.9,112.6,107.6,5.0,0.057,2.0,0.016,0.129,0.421,0.101,0.029,8.6,5.8,6.8,5.1,0.0,0.0,0.6,1.2,0.278,0.125,-0.007,0.4,-1.856586700131294,-0.9688025994805693,-0.4534324734102037,0.15397139351103412,0.24636917798933233,-0.6868151520221337,41.74690608277249
4,1630583,Aldama,Santi,1610612763,Memphis,Grizzlies,MEM,7,F-C,7-0,215,12,25.8,5.0,10.8,0.465,1.3,4.4,0.302,1.3,2.1,0.6,6.6,2.4,1.4,1.0,0.6,12.6,-3.8,27.4,108.6,116.3,-7.7,0.146,1.71,0.059,0.183,0.539,0.197,0.108,22.0,2.8,6.6,1.6,0.1,0.7,1.0,0.6,0.24,0.35,-0.037,3.9,-0.23240740188951953,-0.23142983103667564,0.521250443780454,0.7318073963160391,-0.05976155384057132,-0.23635055167082736,51.13297928543716
5,1629638,Alexander-Walker,Nickeil,1610612737,Atlanta,Hawks,ATL,7,G,6-5,205,9,30.9,5.9,13.4,0.438,2.0,6.1,0.327,3.8,4.4,0.85,2.6,3.2,2.6,1.0,0.8,17.6,-4.3,28.2,110.4,117.3,-6.9,0.155,1.26,0.018,0.057,0.57,0.245,0.091,26.4,2.8,4.7,4.0,0.3,0.5,1.0,1.2,0.188,0.206,0.054,5.8,0.28719596992848956,-0.10925875638278185,-0.8995028303466761,-0.43845984117190523,0.7478427464525064,-0.4268501360668252,49.301226318284286
6,1628960,Allen,Grayson,1610612756,Phoenix,Suns,PHX,8,G,6-3,198,11,33.8,6.2,13.6,0.453,4.2,9.4,0.447,2.1,2.5,0.821,3.1,4.6,1.9,1.5,0.3,18.6,3.7,32.8,116.5,112.6,3.9,0.199,2.43,0.013,0.077,0.631,0.2,0.106,26.0,3.7,4.2,1.8,0.0,0.0,1.0,0.2,0.215,0.086,0.014,8.4,0.5223989471703608,0.5938111643265156,-0.9356649166534946,-0.08998558067821097,-0.3678669522932981,0.29818942127035475,51.838796050785895
7,1628386,Allen,Jarrett,1610612739,Cleveland,Cavaliers,CLE,31,C,6-9,243,9,26.2,5.7,9.7,0.586,0.0,0.3,0.0,3.7,5.0,0.733,7.7,1.9,1.6,1.4,1.0,15.0,12.0,32.8,124.7,105.6,19.0,0.093,1.21,0.097,0.175,0.632,0.202,0.145,25.8,2.7,10.2,5.3,0.0,3.5,1.4,2.0,0.25,0.36,-0.045,2.4,0.519628033218951,-0.75587265180556,1.1883016483440687,0.8656395995147532,1.1472891266169558,1.5549847057247252,57.738633902501704
8,1630631,Alvarado,Jose,1610612740,New Orleans,Pelicans,NOP,15,G,6-0,179,9,18.5,2.2,5.0,0.444,1.6,3.3,0.467,0.9,1.1,0.8,2.8,2.6,0.6,1.0,0.0,6.9,-3.2,16.5,110.3,117.3,-7.0,0.207,4.6,0.016,0.133,0.628,0.136,0.106,17.8,3.4,0.9,4.6,0.0,0.7,0.4,0.2,0.273,0.0,0.049,4.1,-0.09603589329214862,0.707156218507963,-0.5176186652052982,-0.34703301214645427,-0.4268267974451725,-0.22943403438319232,50.00437160546028
10,203507,Antetokounmpo,Giannis,1610612749,Milwaukee,Bucks,MIL,34,F,6-11,243,10,32.9,12.9,20.5,0.629,0.8,1.6,0.5,6.8,10.8,0.63,11.9,6.2,3.0,0.9,1.3,33.4,6.8,60.6,123.9,115.3,8.7,0.32,2.07,0.122,0.233,0.661,0.353,0.229,47.3,3.7,6.5,2.5,0.0,2.1,1.2,2.3,0.158,0.371,-0.078,12.6,2.0898989914268786,1.555444484916951,1.9901902024041707,0.9707964194947029,0.19083191279802147,1.928919128039619,65.52363584178448
12,1630175,Anthony,Cole,1610612749,Milwaukee,Bucks,MIL,50,G,6-2,185,10,20.1,4.4,9.2,0.478,1.0,3.1,0.323,0.7,1.3,0.538,3.5,5.0,2.1,0.7,0.5,10.5,0.1,23.7,111.1,110.6,0.5,0.347,2.38,0.028,0.126,0.537,0.236,0.103,23.8,6.8,3.9,2.9,0.0,0.0,1.3,0.2,0.206,0.294,-0.016,9.7,-0.06697303453963283,1.5203863777756195,-0.3767267250406897,0.10774374322183106,-0.010502546523791012,0.09315829099462533,53.932161801892356
13,1628384,Anunoby,OG,1610612752,New York,Knicks,NYK,8,F-G,6-7,240,10,33.4,6.7,13.9,0.482,2.9,7.4,0.392,1.7,2.3,0.739,6.0,2.5,1.9,2.2,0.6,18.0,12.5,35.5,123.3,104.6,18.7,0.103,1.32,0.047,0.129,0.604,0.202,0.107,25.3,3.4,6.8,4.1,0.3,0.2,1.1,1.2,0.355,0.2,0.011,4.3,0.3341992315319613,-0.5154925718810184,0.03041232412229121,0.2644677041538717,0.6589686182703314,1.028079360163348,51.867365044999865
14,1630166,Avdija,Deni,1610612757,Portland,Trail Blazers,POR,8,F,6-8,228,10,33.9,7.9,16.8,0.47,2.5,6.8,0.368,7.2,8.4,0.857,6.8,4.9,3.6,0.6,0.9,25.5,4.6,41.9,119.1,111.8,7.4,0.215,1.36,0.035,0.168,0.622,0.277,0.138,34.1,4.4,5.3,2.0,0.0,0.3,1.0,0.2,0.083,0.31,0.03,10.5,1.0913274845273575,0.64742835697168,0.010945472844791554,-0.383178915449735,-0.3118140221361283,0.8990907224761882,53.70207243079636
15,1629028,Ayton,Deandre,1610612747,Los Angeles,Lakers,LAL,5,C,7-0,252,10,30.5,7.7,11.4,0.675,0.0,0.0,0.0,1.1,1.8,0.611,7.8,0.9,2.4,0.4,1.0,16.5,-3.2,29.0,116.1,120.4,-4.3,0.045,0.38,0.105,0.166,0.677,0.2,0.108,25.9,4.4,10.2,1.9,0.0,4.1,1.2,1.9,0.069,0.435,-0.026,2.8,0.7722287469479967,-1.1563187881305115,1.2444338442065925,0.4264658296251329,0.6200366883066105,-0.07177075816421635,55.53305042399022
16,1628963,Bagley III,Marvin,1610612764,Washington,Wizards,WAS,35,F,6-10,235,11,14.6,3.0,4.6,0.647,0.3,0.5,0.5,1.1,1.5,0.706,4.3,1.3,1.0,0.5,0.6,7.4,-6.3,16.9,100.5,120.5,-20.0,0.143,1.27,0.118,0.134,0.693,0.165,0.116,21.9,6.8,12.1,2.0,0.4,5.1,1.3,2.2,0.24,0.467,-0.072,2.2,0.5609196249433631,-0.48203672815932663,1.2624199500244533,0.9223321680317944,1.6408766901509761,-0.7238719262074866,56.02648261968872
17,1642846,Bailey,Ace,1610612762,Utah,Jazz,UTA,19,F,6-9,200,11,19.9,2.8,7.4,0.383,0.7,2.7,0.267,1.2,1.3,0.929,3.7,1.5,1.4,0.5,0.1,7.5,-9.5,14.9,103.8,126.4,-22.6,0.129,1.13,0.085,0.09,0.476,0.184,0.051,17.7,4.9,6.1,1.8,0.0,0.2,1.2,0.3,0.214,0.071,0.017,3.4,-0.8616255806892683,-0.48565864473674863,0.28335052029202545,-0.2581245742775359,-0.21646750778840254,-1.7261726924159901,45.454873478276475
18,1630163,Ball,LaMelo,1610612766,Charlotte,Hornets,CHA,1,G,6-7,180,6,33.3,8.2,19.0,0.43,3.3,10.0,0.333,3.7,4.5,0.815,7.8,9.8,3.7,1.7,0.2,23.3,3.8,49.3,121.1,116.7,4.4,0.424,2.68,0.043,0.178,0.556,0.295,0.146,31.8,4.8,2.9,3.2,0.0,0.9,1.3,0.2,0.37,0.05,0.073,13.7,0.61962264089383,2.3522537145624285,0.20209838950235107,-0.437188437563747,-0.03141588504529186,0.8617434890017293,58.222043205520876
19,1628366,Ball,Lonzo,1610612739,Cleveland,Cavaliers,CLE,2,G,6-5,190,9,23.4,1.8,5.8,0.308,1.2,4.6,0.268,0.3,0.6,0.6,3.9,5.1,2.0,0.9,0.1,5.1,0.3,18.4,111.4,113.9,-2.5,0.28,2.56,0.04,0.122,0.424,0.132,0.064,9.7,3.6,4.9,4.3,0.0,1.0,0.3,1.2,0.186,0.053,-0.012,8.8,-1.7192398283410362,1.1059364330841608,-0.1252457729104359,0.1004800475591533,-0.22630983497749174,-0.5779265518626884,47.76530303988169
20,1631094,Banchero,Paolo,1610612753,Orlando,Magic,ORL,5,F,6-10,250,11,34.7,7.4,15.8,0.466,1.0,4.0,0.25,7.5,9.9,0.761,9.1,4.3,2.8,0.7,0.9,23.3,1.5,42.7,115.1,113.3,1.8,0.195,1.52,0.027,0.222,0.577,0.273,0.15,31.5,3.6,7.7,0.8,0.0,0.8,0.8,0.4,0.131,0.233,-0.006,7.7,0.679343886307836,0.3286134502928487,0.26218732983934945,0.06361830941822677,-0.3636364695005071,0.7898234684829494,53.20309851632561
21,1630217,Bane,Desmond,1610612753,Orlando,Magic,ORL,3,G,6-6,215,11,30.6,5.6,12.9,0.437,1.2,4.3,0.277,2.5,2.8,0.871,4.1,4.4,2.2,0.5,0.4,14.9,-0.7,26.6,113.2,114.3,-1.1,0.221,2.0,0.036,0.092,0.527,0.213,0.083,22.7,5.4,6.1,1.5,0.1,0.6,1.2,0.6,0.094,0.121,0.003,6.6,-0.22898663165376698,0.47609967283314525,-0.4409678424124286,-0.35440027496137094,0.054260992348715766,-0.2539666020575103,49.51490920907357
23,203084,Barnes,Harrison,1610612759,San Antonio,Spurs,SAS,40,F,6-7,225,10,30.2,3.9,7.1,0.549,2.5,5.0,0.5,1.6,1.7,0.941,2.8,2.3,1.5,0.8,0.3,11.9,2.9,20.5,117.9,114.0,3.9,0.104,1.53,0.026,0.069,0.758,0.134,0.081,19.0,3.5,4.9,1.8,0.1,0.6,0.4,0.2,0.148,0.077,-0.082,3.0,0.6946210544329985,-0.5788499911360799,-0.7857940541043681,0.7561300146078483,-0.42110291511003367,-0.03890505180563189,50.556393754001874
24,1630567,Barnes,Scottie,1610612761,Toronto,Raptors,TOR,4,F-G,6-8,237,11,32.3,7.5,15.1,0.5,1.8,4.1,0.444,2.5,3.3,0.778,7.4,4.9,1.9,1.5,1.5,19.5,1.5,43.0,118.2,116.4,1.8,0.22,2.57,0.059,0.162,0.588,0.232,0.131,28.2,5.3,6.4,5.1,0.0,1.1,0.6,1.3,0.327,0.459,0.105,7.6,0.47117438554765523,0.6706817780015937,0.4455334455935881,-0.6690899060434887,0.16987340629745837,0.5336316689451995,52.480348277582365
26,1629628,Barrett,RJ,1610612761,Toronto,Raptors,TOR,9,F-G,6-6,214,11,32.2,7.5,14.5,0.513,1.9,5.5,0.35,3.2,4.2,0.761,4.6,4.0,1.7,0.9,0.4,20.0,-0.7,33.7,116.0,115.7,0.3,0.182,2.32,0.026,0.118,0.61,0.231,0.113,29.2,4.0,5.9,2.0,0.1,0.8,0.4,0.5,0.154,0.111,0.0,6.9,0.6511971094512317,0.3485957356942141,-0.4337636861998898,-0.09057911211117224,-0.29849086418865667,0.21831491590110183,51.321389456682894
29,201587,Batum,Nicolas,1610612746,LA,Clippers,LAC,33,G-F,6-7,230,10,16.2,1.0,3.7,0.27,0.9,3.3,0.273,0.0,0.0,0.0,2.7,0.7,0.5,0.7,0.6,2.9,-3.3,10.6,106.9,119.0,-12.1,0.063,1.4,0.031,0.136,0.392,0.112,0.035,8.7,4.5,8.8,1.6,0.0,0.0,1.4,0.7,0.219,0.316,0.081,2.0,-1.9922881544373454,-0.9191879974563877,-0.21826224733840835,-0.7000442572234066,0.1810998450207645,-1.4336520281789111,39.690433492470426
30,203078,Beal,Bradley,1610612746,LA,Clippers,LAC,0,G,6-4,207,6,20.2,3.0,8.0,0.375,1.2,3.2,0.368,1.0,1.3,0.75,0.8,1.7,1.5,0.5,0.0,8.2,-3.8,11.7,119.1,128.5,-9.3,0.106,1.11,0.019,0.025,0.476,0.224,0.018,19.9,5.7,4.5,3.9,0.0,0.3,0.9,0.0,0.136,0.0,0.05,2.7,-0.6594979140360115,-0.677823813166356,-1.2048646184170888,-0.834591935118865,0.0036145147573831277,-1.527339969335726,42.63557959535827
32,1630180,Bey,Saddiq,1610612740,New Orleans,Pelicans,NOP,41,G-F,6-8,215,10,25.7,4.2,9.4,0.447,2.0,4.9,0.408,1.0,1.6,0.625,4.2,1.3,0.5,0.7,0.0,11.4,-8.2,20.0,107.4,120.4,-13.0,0.078,2.6,0.041,0.117,0.564,0.169,0.092,21.2,1.7,3.2,1.3,0.0,0.4,1.0,0.8,0.152,0.0,0.048,3.1,-0.19087477399368225,-0.5001047941414687,-0.17906358338039635,-0.502789582404538,-0.5427919851481657,-0.7086418690232936,46.013195270950874
33,1629048,Bitadze,Goga,1610612753,Orlando,Magic,ORL,35,C-F,6-11,250,11,17.0,2.2,3.2,0.686,0.2,0.5,0.333,1.2,1.7,0.684,5.1,1.4,0.4,0.5,1.4,5.7,0.5,19.0,114.9,112.2,2.6,0.106,3.75,0.08,0.195,0.726,0.101,0.115,15.6,5.7,14.1,3.3,0.0,4.2,0.6,2.7,0.156,0.556,-0.015,1.3,0.2556635442228413,-0.26656975526234267,1.1190383530622867,0.4632618648074724,0.8248162962310616,0.35661586347224117,55.40713675868676
35,1641710,Black,Anthony,1610612753,Orlando,Magic,ORL,0,G,6-7,200,11,26.7,3.8,8.5,0.447,1.0,3.5,0.289,2.1,3.0,0.697,3.3,2.3,2.3,1.2,0.7,10.7,-4.1,21.5,113.5,118.1,-4.6,0.124,1.0,0.02,0.096,0.544,0.188,0.064,19.2,4.4,7.0,3.1,0.0,0.4,0.5,0.4,0.333,0.205,0.007,5.1,-0.387177276690197,-0.39431405388437146,-0.6823187100927414,0.2784371250126455,-0.1793260608081425,-0.6795787772638304,47.04361906215479
37,1641737,Bona,Adem,1610612755,Philadelphia,76ers,PHI,30,F,6-10,235,11,15.3,0.7,1.6,0.444,0.0,0.1,0.0,0.7,1.5,0.5,3.3,0.3,0.6,0.5,1.7,2.2,-2.0,12.4,106.7,110.9,-4.3,0.024,0.43,0.072,0.119,0.479,0.075,0.048,6.7,4.4,13.5,1.7,0.0,2.8,1.7,0.6,0.172,0.613,-0.075,0.2,-1.6934215936909132,-1.4857318486212097,0.29989874496517394,1.124005728606842,0.8348243674064711,-0.8807974935465845,45.67827727957678
38,1626164,Booker,Devin,1610612756,Phoenix,Suns,PHX,1,G,6-5,206,11,36.0,9.8,19.4,0.507,2.3,5.7,0.397,6.5,7.4,0.877,4.3,6.8,4.1,0.7,0.3,28.4,3.6,42.6,115.0,110.6,4.4,0.321,1.67,0.034,0.081,0.627,0.298,0.153,37.3,3.6,3.0,1.5,0.0,0.3,0.7,0.4,0.098,0.075,0.029,15.0,1.3468755924550178,1.6858108380531682,-0.563242771019569,-0.5184497559860011,-0.6892212495742086,0.9561299414630056,56.87952638893215
40,1628396,Bradley,Tony,1610612754,Indiana,Pacers,IND,13,C-F,6-10,248,11,13.7,2.3,3.6,0.625,0.0,0.1,0.0,0.9,1.4,0.667,3.5,0.8,0.3,0.2,0.3,5.5,-4.4,12.0,101.9,118.0,-16.2,0.1,3.0,0.121,0.103,0.644,0.127,0.096,18.8,7.2,9.1,0.5,0.0,1.7,0.7,2.2,0.095,0.5,-0.046,1.3,0.03636862799934604,-0.45088020359065106,1.1037454364958037,0.5475054305939309,-0.2369118670123925,-0.8096053825138285,53.09748057540161
42,1631128,Braun,Christian,1610612743,Denver,Nuggets,DEN,0,G,6-6,220,9,31.1,4.7,9.8,0.477,0.4,2.6,0.174,2.1,2.8,0.76,4.8,3.1,1.4,0.9,0.3,11.9,10.4,24.5,124.0,107.3,16.7,0.124,2.15,0.062,0.091,0.54,0.167,0.073,18.2,3.9,3.7,3.1,0.0,0.8,0.6,0.4,0.145,0.158,0.003,4.8,-0.5063169797931092,-0.1886720783850212,-0.05993192047007718,-0.11154510370731338,-0.38253000192327624,0.47281923354082317,47.69447906815921
44,1628969,Bridges,Mikal,1610612752,New York,Knicks,NYK,25,G-F,6-6,209,10,34.7,6.1,11.4,0.535,2.7,5.7,0.474,1.7,2.0,0.85,4.7,5.2,0.9,1.5,0.9,16.6,5.7,36.3,121.5,112.3,9.2,0.207,5.78,0.039,0.097,0.676,0.153,0.12,22.7,3.1,5.4,2.4,0.0,0.2,0.3,0.8,0.246,0.265,0.052,6.9,0.49259038872299477,1.016697274012654,-0.34285886297116336,-0.26903714090063796,-0.5527537470709811,0.7435131807767421,53.29223390046257
45,1628970,Bridges,Miles,1610612766,Charlotte,Hornets,CHA,0,F,6-7,225,10,35.0,6.9,16.4,0.421,3.2,8.4,0.381,5.0,5.6,0.893,7.3,4.0,1.5,0.6,0.4,22.0,-3.9,38.3,113.0,116.8,-3.8,0.178,2.67,0.031,0.17,0.583,0.24,0.129,29.2,2.7,6.2,1.6,0.0,0.4,0.7,1.1,0.128,0.103,-0.011,6.6,0.5171047937099322,0.3710257360671543,0.04340371481843074,0.060293293831950506,-0.4376990867793043,0.2355915100294083,52.0181088408841
46,1628415,Brooks,Dillon,1610612756,Phoenix,Suns,PHX,3,G-F,6-7,225,5,29.0,6.0,15.6,0.385,2.4,8.0,0.3,4.0,4.4,0.909,3.4,2.0,2.2,2.2,0.4,18.4,-4.0,31.1,111.9,117.4,-5.5,0.112,0.91,0.034,0.086,0.525,0.28,0.089,30.5,5.6,4.2,3.2,0.0,1.0,1.0,0.5,0.407,0.143,-0.016,4.0,0.3432017363794327,-0.5734130929116685,-0.5210276905656348,0.572623710355961,-0.09834648720990619,-0.38604954364547606,49.535126976387645
48,1628971,Brown,Bruce,1610612743,Denver,Nuggets,DEN,11,G-F,6-4,202,9,20.5,2.4,5.4,0.449,0.7,1.7,0.4,0.8,1.0,0.778,4.1,1.6,1.1,0.8,0.2,6.3,4.6,15.5,118.8,106.5,12.3,0.095,1.4,0.054,0.125,0.538,0.14,0.06,14.5,6.1,3.9,3.5,0.0,0.2,1.0,0.2,0.259,0.111,0.028,2.7,-0.7856140843109352,-0.6808484986314202,0.02244961470874346,-0.2826617887429038,-0.06419241900384773,0.08454449241510764,45.39409743917814
49,1627759,Brown,Jaylen,1610612738,Boston,Celtics,BOS,7,G-F,6-6,223,12,32.1,10.4,20.2,0.517,2.0,5.6,0.358,4.8,6.1,0.795,5.0,4.0,3.5,0.8,0.3,27.7,-2.8,39.4,114.9,118.6,-3.7,0.225,1.14,0.017,0.135,0.606,0.343,0.15,42.2,5.3,5.0,2.3,0.1,0.5,0.7,0.9,0.12,0.085,-0.037,8.6,1.6017314671327374,0.4964728548459212,-0.42526135756575767,0.10823503508774525,-0.1602595483208853,0.5235914495751962,55.79842912855666
51,1628973,Brunson,Jalen,1610612752,New York,Knicks,NYK,11,G,6-2,190,10,33.7,9.7,20.6,0.471,3.0,8.0,0.375,5.3,6.0,0.883,3.6,6.6,2.8,0.9,0.0,27.7,10.2,41.8,124.9,110.6,14.3,0.307,2.36,0.011,0.099,0.596,0.309,0.142,38.8,3.2,2.9,1.5,0.3,0.1,0.6,0.2,0.15,0.0,-0.018,13.3,1.2833203054839963,1.6011266156065587,-0.8210432752209565,0.07583024366923204,-0.10064389232643153,1.287026007343527,58.063474254516905
54,202710,Butler III,Jimmy,1610612744,Golden State,Warriors,GSW,10,F,6-6,230,11,30.1,5.6,11.1,0.508,0.8,2.1,0.391,6.2,7.1,0.872,5.3,4.4,1.4,1.4,0.4,18.3,3.1,35.0,113.5,107.8,5.7,0.232,3.2,0.069,0.101,0.643,0.217,0.152,28.8,1.7,3.2,2.8,0.0,0.7,0.9,0.3,0.254,0.138,0.081,10.0,0.7859511943750845,1.069561525396041,0.10654289058934521,-0.5767658013652229,-0.30813501513528,1.005573730645435,53.45932891354547
55,1641824,Buzelis,Matas,1610612741,Chicago,Bulls,CHI,14,F,6-8,209,10,28.1,5.2,10.9,0.477,1.8,4.5,0.4,2.1,2.5,0.84,4.9,1.1,2.0,0.9,0.9,14.3,0.9,25.2,112.4,110.4,2.0,0.055,0.55,0.036,0.126,0.596,0.199,0.076,23.0,5.3,9.5,1.9,0.1,0.4,0.9,0.3,0.167,0.321,-0.042,2.6,0.14757456260148138,-1.0834560791479408,-0.24279334258037596,0.4600243425799348,0.08051813629842194,-0.1982950074980531,48.90754963313264
56,203484,Caldwell-Pope,Kentavious,1610612763,Memphis,Grizzlies,MEM,3,G,6-5,204,12,23.8,2.8,7.8,0.362,1.2,3.7,0.318,1.9,2.2,0.885,2.8,3.1,1.2,0.8,0.3,8.8,-4.8,19.0,105.1,114.8,-9.7,0.197,2.64,0.012,0.098,0.498,0.169,0.078,16.8,2.6,2.3,2.5,0.0,0.0,1.6,0.3,0.222,0.133,0.097,5.0,-0.8195558442509725,0.33413641001824346,-0.8029941439328978,-0.8340739743326796,-0.04417810869481403,-0.7376755626011944,45.849714840161106
57,1641739,Camara,Toumani,1610612757,Portland,Trail Blazers,POR,33,F,6-7,230,10,33.7,4.4,11.1,0.396,2.0,6.6,0.303,1.2,1.7,0.706,5.2,3.0,1.6,1.1,0.5,12.0,-0.9,25.9,113.2,111.9,1.4,0.121,1.88,0.051,0.097,0.506,0.158,0.059,16.4,4.6,4.2,4.4,0.5,0.7,0.6,0.1,0.167,0.147,0.047,4.6,-0.8184652630595013,-0.27681221962901137,-0.2190555649607906,-0.5664152692409434,0.562241879252522,-0.45656274216147896,45.971208946645504
61,1642267,Carrington,Bub,1610612764,Washington,Wizards,WAS,7,G,6-4,190,11,28.1,2.1,6.6,0.315,1.4,3.2,0.429,0.9,1.2,0.769,4.3,4.7,2.7,0.6,0.2,6.5,-12.4,18.4,100.1,121.9,-21.8,0.228,1.73,0.009,0.129,0.451,0.142,0.046,10.4,4.4,3.7,2.3,0.0,0.3,0.7,0.0,0.179,0.049,0.035,8.0,-1.509656220432485,0.5805605468013884,-0.6715302571148711,-0.4613371582667987,-0.4801421485132825,-1.7548669297355142,44.36353266548323
64,1628976,Carter Jr.,Wendell,1610612753,Orlando,Magic,ORL,34,C-F,6-10,270,11,28.9,4.2,8.1,0.517,1.4,3.0,0.455,2.9,3.8,0.762,7.6,1.6,2.1,0.7,0.8,12.6,0.9,26.8,112.6,110.9,1.6,0.086,0.78,0.112,0.147,0.647,0.167,0.094,20.6,6.8,8.6,2.5,0.0,3.4,0.9,3.4,0.16,0.29,-0.086,3.1,0.23138688173172936,-0.8215379530345792,1.3637917427303876,0.8260513099672186,0.37532573845380274,0.025050684468820805,55.652528387277
65,1627936,Caruso,Alex,1610612760,Oklahoma City,Thunder,OKC,9,G,6-5,186,8,20.6,2.0,5.6,0.356,1.4,4.0,0.344,0.6,0.8,0.833,2.1,2.6,1.0,2.1,0.4,6.0,10.3,19.0,121.1,94.6,26.5,0.157,2.63,0.013,0.092,0.504,0.147,0.087,14.1,2.1,5.2,6.1,0.2,0.9,1.1,0.7,0.378,0.13,0.048,4.3,-0.9859835857381014,0.04916617835040585,-0.7908792574846096,0.07181684142980505,1.030242294642282,1.1359691903353721,48.427126125247
66,1642264,Castle,Stephon,1610612759,San Antonio,Spurs,SAS,5,G,6-6,215,10,33.3,6.3,12.9,0.488,1.1,4.4,0.25,4.8,6.8,0.706,5.7,7.7,4.3,2.0,0.4,18.5,6.5,39.8,114.3,104.7,9.6,0.355,1.79,0.048,0.121,0.582,0.257,0.127,26.4,5.0,5.5,4.6,0.0,0.2,0.2,0.3,0.303,0.095,-0.052,13.7,0.3753044110626025,1.7884071667528971,-0.08864345379561002,0.7175614684718823,-0.17775436300793188,0.8572619618858551,57.597962421460764
67,1630577,Champagnie,Julian,1610612759,San Antonio,Spurs,SAS,30,F,6-7,217,10,28.8,2.9,7.3,0.397,1.8,5.3,0.34,1.9,2.6,0.731,5.3,1.5,1.4,1.4,0.3,9.5,5.2,21.8,115.6,108.6,7.1,0.068,1.07,0.036,0.14,0.563,0.139,0.079,15.5,2.1,5.6,3.0,0.0,0.4,1.5,0.3,0.259,0.079,0.006,3.3,-0.5889102231913691,-0.8465013243048772,-0.14998770223927427,0.13341458359047362,0.10111388337459064,0.08902601953098183,46.97872978955882
69,1642353,Christie,Cam,1610612746,LA,Clippers,LAC,12,G,6-5,190,7,12.3,1.9,4.3,0.433,1.0,2.3,0.438,1.3,1.9,0.692,2.0,1.0,0.1,0.3,0.1,6.0,2.1,11.0,113.7,104.8,8.9,0.137,7.0,0.039,0.107,0.588,0.194,0.127,25.0,1.8,4.0,2.2,0.0,0.4,0.0,0.9,0.167,0.111,0.055,1.9,0.21313432559726372,0.19869361754872045,-0.2674989109668356,-0.4838318465255592,-0.8705901273395236,0.8233778867521411,49.63815861080767
70,1631108,Christie,Max,1610612742,Dallas,Mavericks,DAL,00,G,6-5,190,11,29.9,4.6,9.5,0.486,2.6,5.8,0.453,1.2,1.5,0.813,3.0,2.5,1.0,0.5,0.5,13.1,-1.2,22.4,108.8,111.2,-2.3,0.125,2.45,0.003,0.087,0.643,0.156,0.095,20.5,2.4,5.9,1.1,0.0,0.9,0.3,0.3,0.098,0.158,0.039,4.3,0.18359582666188723,-0.1655146463779247,-1.0163839315951329,-0.49276967497670476,-0.7636888884144454,-0.15024824092454647,47.29342012527272
